Description;DistinguishedName;Enabled;GivenName;Name;ObjectClass;ObjectGUID;SamAccountName;Surname;UserPrincipalName
Dana Wahl, Sekundar extern;CN=dana.wahl,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Dana;dana.wahl;user;38f64282-c220-41e5-a108-b44c67dcacc4;dana.wahl;Wahl;dana.wahl@mail.xyz
Wahl Felicitas, Handelsmatur;CN=felicitas.wahl,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Felicitas;felicitas.wahl;user;629f6799-a574-4e84-9523-cb31501d6dbb;felicitas.wahl;Wahl;keineMailAddy
Friederike Wald, Oberstufe - Matur;CN=fri.wal,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Friederike;fri.wal;user;8ccaae78-fbfb-4d7c-ab6b-1f8ca66f24fa;fri.wal;Wald;keineMailAddy
Kurt Wald, deaktiviert;CN=kurt.wald,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Kurt;kurt.wald;user;18b99539-96b5-4f2e-892e-e58308df19b3;kurt.wald;Wald;k.wald@mail.xyz
Wald Mattis, Oberstufe extern;CN=mattis.wald,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Mattis;mattis.wald;user;74112513-ea4c-420f-bc3c-37647f7f365d;mattis.wald;Wald;keineMailAddy
Viktoria Waldhaus, Oberstufe - Matur;CN=vik.wal,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Viktoria;vik.wal;user;7a25d980-f83e-4765-a6e5-00a30c3e5aa6;vik.wal;Waldhaus;v.waldhaus@mail.xyz
Waldmann Stephan, Oberstufe extern;CN=stephan.waldmann,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Stephan;stephan.waldmann;user;4d04af2b-29fd-444f-99d5-1a25eeee5f2f;stephan.waldmann;Waldmann;stephan.waldmann@mail.xyz
Walker Till, Oberstufe extern;CN=till.walker,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Till;till.walker;user;a7dd950f-f32e-4011-b66f-a1298fdb4ffa;till.walker;Walker;t.walker@mail.xyz
Michael Wall, deaktiviert;CN=michael.wall,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Michael;michael.wall;user;d0b45672-3cef-4367-9c03-5aa122da9eee;michael.wall;Wall;m.wall@mail.xyz
Robin Waller, deaktiviert;CN=robin.waller,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Robin;robin.waller;user;2e8e119f-a627-4bd8-be09-1c95062284aa;robin.waller;Waller;r.waller@mail.xyz
Waller Willi, Oberstufe extern;CN=willi.waller,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Willi;willi.waller;user;74cfd603-dc6c-4764-8de0-f291aeb8b609;willi.waller;Waller;w.waller@mail.xyz
Zoe Waller, Sekundar extern;CN=zoe.waller,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Zoe;zoe.waller;user;08c444d0-a01a-478c-89ad-daefa953e6bf;zoe.waller;Waller;z.waller@mail.xyz
Noah Walmer, deaktiviert;CN=noah.walmer,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Noah;noah.walmer;user;a6d2fa97-4932-480a-987f-3f7b6cb59048;noah.walmer;Walmer;noah.wallner@mail.xyz
Noah Wallner, deaktiviert;CN=noah.wallner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Noah;noah.wallner;user;533c36dd-4077-423b-9e3f-41d88e30ffa5;noah.wallner;Wallner;keineMailAddy
Julian Walter, Oberstufe - Matur;CN=jul.wal,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Julian;jul.wal;user;3d6ee8cd-0caf-403d-a16e-2fc468b1b27e;jul.wal;Walter;keineMailAddy
Danny Wanderer, deaktiviert;CN=danny.wanderer,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Danny;danny.wanderer;user;f689c7f4-26dd-47ae-9864-bf77509a9ce7;danny.wanderer;Wanderer;d.wanderer@mail.xyz
Wanner Marlon, Handelsmatur;CN=marlon.wanner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Marlon;marlon.wanner;user;8b00fb28-4ca5-4025-bdda-e33ca3cc1071;marlon.wanner;Wanner;keineMailAddy
Cornelia Warnecke, Oberstufe - Matur;CN=cor.war,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Cornelia;cor.war;user;7ec4ea7f-ee5d-430e-a564-bb99beeb60d0;cor.war;Warnecke;cornelia.warnecke@mail.xyz
Elias Warneke, Sekundar extern;CN=elias.warneke,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Elias;elias.warneke;user;9659737b-ff81-4d7a-bf0b-2d24615cf68e;elias.warneke;Warneke;e.warneke@mail.xyz
Mirko Warneke, Oberstufe - Matur;CN=mir.war,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Mirko;mir.war;user;766ee7de-812e-46f9-9243-3d0bea8f780e;mir.war;Warneke;keineMailAddy
Warnke Emelie, Handelsmatur;CN=emelie.warnke,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Emelie;emelie.warnke;user;b23b09c8-8d24-4e8e-8bca-4ec8220afbd6;emelie.warnke;Warnke;keineMailAddy
Heinz Warnke, Sekundar extern;CN=heinz.warnke,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Heinz;heinz.warnke;user;1e26995f-eae0-4f81-915e-e6896383ffd4;heinz.warnke;Warnke;heinz.warnke@mail.xyz
Washington Noel, Oberstufe extern;CN=noel.washington,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Noel;noel.washington;user;eceea9ee-8295-4a43-97c5-aa8068595a74;noel.washington;Washington;keineMailAddy
Kevin Wassermann, Oberstufe - Matur;CN=kev.was,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Kevin;kev.was;user;e67a5ed0-33c0-4dad-a7bb-c221ad68fe90;kev.was;Wassermann;k.wassermann@mail.xyz
Rasmus Wassmann, Sekundar extern;CN=rasmus.wassmann,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Rasmus;rasmus.wassmann;user;1b887b49-d490-4784-99a5-329f3aba4ea1;rasmus.wassmann;Wassmann;keineMailAddy
Waten Luc, Oberstufe extern;CN=luc.waten,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Luc;luc.waten;user;9e128af8-f2ef-4767-a23d-ab495386af9c;luc.waten;Waten;luc.waten@mail.xyz
Yasmin Waters, Oberstufe - Matur;CN=yas.wat,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Yasmin;yas.wat;user;b7d9bb8a-7690-4cfa-aab1-56c0f9516e7f;yas.wat;Waters;keineMailAddy
Liam Watkins, deaktiviert;CN=liam.watkins,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Liam;liam.watkins;user;86cabde3-168e-4414-9e46-7e821ee03af1;liam.watkins;Watkins;l.watkins@mail.xyz
Jasper Watson, Sekundar extern;CN=jasper.watson,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jasper;jasper.watson;user;b790d133-89cb-41b3-9e2a-32d428a3ec2c;jasper.watson;Watson;jasper.watson@mail.xyz
Watson Luke, Handelsmatur;CN=luke.watson,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Luke;luke.watson;user;67d4aec2-12b0-47b2-b395-f4fe8f419b38;luke.watson;Watson;l.watson@mail.xyz
Watson Marten, Handelsmatur;CN=marten.watson,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Marten;marten.watson;user;6485d576-16af-473d-a070-dd1b66f06f4b;marten.watson;Watson;m.watson@mail.xyz
Watts Jonna, Oberstufe extern;CN=jonna.watts,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jonna;jonna.watts;user;4aafffd8-be44-418d-a384-04e89c9e8b34;jonna.watts;Watts;j.watts@mail.xyz
Melvin Watts, Sekundar extern;CN=melvin.watts,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Melvin;melvin.watts;user;0c706cd8-0db6-48f9-8de6-770108db349d;melvin.watts;Watts;keineMailAddy
Dustin Weaver, Sekundar extern;CN=dustin.weaver,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Dustin;dustin.weaver;user;8c9909c4-71df-492c-a8bd-f4fa2bf97a35;dustin.weaver;Weaver;keineMailAddy
Weaver Liv, Oberstufe extern;CN=liv.weaver,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Liv;liv.weaver;user;c55f6619-48e6-4a38-8f28-337ce4884430;liv.weaver;Weaver;l.weaver@mail.xyz
Hendrik Webb, Oberstufe - Matur;CN=hen.web,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Hendrik;hen.web;user;24bab752-6975-4d84-8dad-d6c8475f7a75;hen.web;Webb;hendrik.webb@mail.xyz
Kjell Webb, deaktiviert;CN=kjell.webb,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Kjell;kjell.webb;user;174d6775-d331-453e-b9f5-470d662ecbac;kjell.webb;Webb;kjell.webb@mail.xyz
Lucia Wecker, deaktiviert;CN=lucia.wecker,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lucia;lucia.wecker;user;152d6200-e300-4e64-8e21-4ec14c57f792;lucia.wecker;Wecker;keineMailAddy
Wecker Meik, Oberstufe extern;CN=meik.wecker,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Meik;meik.wecker;user;f2152a2b-2de5-4abf-a44c-c497c6f5f895;meik.wecker;Wecker;keineMailAddy
Wedel Mohamed, Oberstufe extern;CN=mohamed.wedel,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Mohamed;mohamed.wedel;user;be58fb0e-60c0-4a94-8feb-8a6e0449477b;mohamed.wedel;Wedel;mohamed.wedel@mail.xyz
Johann Wedemeyer, deaktiviert;CN=johann.wedemeyer,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Johann;johann.wedemeyer;user;ef23e0a2-05db-4b7d-abc6-4fea32236705;johann.wedemeyer;Wedemeyer;johann.wedemeyer@mail.xyz
Wege Baerbel, Oberstufe extern;CN=baerbel.wege,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Baerbel;baerbel.wege;user;d83070fd-2630-41d0-91c2-86c235bef74d;baerbel.wege;Wege;b.wege@mail.xyz
Detlef Wegener, Sekundar extern;CN=detlef.wegener,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Detlef;detlef.wegener;user;2ccf8097-ddde-499b-9107-61d0754731dd;detlef.wegener;Wegener;d.wegener@mail.xyz
Mario Wegener, deaktiviert;CN=mario.wegener,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Mario;mario.wegener;user;a3316632-7928-47eb-ac6f-21d8a646916a;mario.wegener;Wegener;m.wegener@mail.xyz
Laurenz Weger, deaktiviert;CN=laurenz.weger,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Laurenz;laurenz.weger;user;4585bc6f-baed-4e1c-ac3a-2546758c9572;laurenz.weger;Weger;l.weger@mail.xyz
Wegner Katja, Oberstufe extern;CN=katja.wegner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Katja;katja.wegner;user;c689900a-0cab-4972-8df3-fbafe75bbcd1;katja.wegner;Wegner;k.wegner@mail.xyz
Wehner Lothar, Oberstufe extern;CN=lothar.wehner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lothar;lothar.wehner;user;4d1f5131-efd1-4475-bcfb-0244377fe5b8;lothar.wehner;Wehner;lothar.wehner@mail.xyz
Margot Wehner, Sekundar extern;CN=margot.wehner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Margot;margot.wehner;user;f8b4abad-548a-47bd-8fa4-ec6920727992;margot.wehner;Wehner;margot.wehner@mail.xyz
Aileen Wehr, Sekundar extern;CN=aileen.wehr,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Aileen;aileen.wehr;user;f281e2b0-b3b4-4ad8-be6d-c141a4137b05;aileen.wehr;Wehr;keineMailAddy
Carolin Wehr, Sekundar extern;CN=carolin.wehr,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Carolin;carolin.wehr;user;25d272da-d0ba-4144-8118-eec32065e6ae;carolin.wehr;Wehr;c.wehr@mail.xyz
Wehr Gerda, Oberstufe extern;CN=gerda.wehr,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Gerda;gerda.wehr;user;5425c757-184b-49ca-aec1-3f303f726786;gerda.wehr;Wehr;gerda.wehr@mail.xyz
Frederic Wehrmann, Oberstufe - Matur;CN=fre.weh,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Frederic;fre.weh;user;3b3573f2-23ae-485f-a82b-a300863ac7a0;fre.weh;Wehrmann;keineMailAddy
Lea Wehrmann, Sekundar extern;CN=lea.wehrmann,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lea;lea.wehrmann;user;4cda400b-89ca-40ce-b94b-801b864e8ed0;lea.wehrmann;Wehrmann;lea.wehrmann@mail.xyz
Roman Weichert, Sekundar extern;CN=roman.weichert,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Roman;roman.weichert;user;c66f414b-3839-4056-a6ca-9bc6b6eb7455;roman.weichert;Weichert;r.weichert@mail.xyz
Waltraud Weichert, Sekundar extern;CN=waltraud.weichert,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Waltraud;waltraud.weichert;user;77524f8a-a029-432d-99ed-dfd2e148e77b;waltraud.weichert;Weichert;keineMailAddy
Weide Bjoern, Oberstufe extern;CN=bjoern.weide,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Bjoern;bjoern.weide;user;bfb5984c-d831-40d7-af7c-d6d1196f69cf;bjoern.weide;Weide;bjoern.weide@mail.xyz
Weigel Ben, Handelsmatur;CN=ben.weigel,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Ben;ben.weigel;user;9d5ef615-81d7-4ae0-a023-41a571b50b70;ben.weigel;Weigel;keineMailAddy
Weigel Jessika, Lehrer Handel;CN=jessika.weigel,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jessika;jessika.weigel;user;60899fbf-793a-451f-8b1a-16926d6787f4;jessika.weigel;Weigel;jessika.weigel@mail.xyz
Weigel Otto, Oberstufe extern;CN=otto.weigel,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Otto;otto.weigel;user;473dfd07-93f8-4c5a-94d0-d64e0ca544ca;otto.weigel;Weigel;otto.weigel@mail.xyz
Phillip Weiler, Oberstufe - Matur;CN=phi.wei,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Phillip;phi.wei;user;02961450-7cfe-483a-ba81-641da0faec11;phi.wei;Weiler;p.weiler@mail.xyz
Guenter Weinmann, Oberstufe - Matur;CN=gue.wei,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Guenter;gue.wei;user;35cb50b5-37cf-4197-bca9-78ff7758d06d;gue.wei;Weinmann;g.weinmann@mail.xyz
Weise Nils, Handelsmatur;CN=nils.weise,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Nils;nils.weise;user;2e4bd05b-1cf2-4fdb-8e4f-55bf41689815;nils.weise;Weise;nils.weise@mail.xyz
Weise Ralph, Oberstufe extern;CN=ralph.weise,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Ralph;ralph.weise;user;648dd3d5-21ec-4916-b697-16cce23c9db5;ralph.weise;Weise;ralph.weise@mail.xyz
Christel Weiá, deaktiviert;CN=christel.weiá,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Christel;christel.weiá;user;2e319794-2edd-4326-bce2-6539bab4c4f3;christel.weiá;Weiá;christel.weiss@mail.xyz
Ursula Welch, Oberstufe - Matur;CN=urs.wel,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Ursula;urs.wel;user;43ed6821-e7aa-476b-a49b-093340e9654e;urs.wel;Welch;ursula.welch@mail.xyz
Anne Wells, Sekundar extern;CN=anne.wells,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Anne;anne.wells;user;0637845d-67fc-45a1-a201-475ad6558c60;anne.wells;Wells;anne.wells@mail.xyz
Dominik Wells, Sekundar extern;CN=dominik.wells,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Dominik;dominik.wells;user;ae9d643f-c5ad-4ece-9bff-972c3e981df5;dominik.wells;Wells;d.wells@mail.xyz
Petra Wells, deaktiviert;CN=petra.wells,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Petra;petra.wells;user;b093960d-1160-488c-a33b-9d5d4cafbaff;petra.wells;Wells;petra.wells@mail.xyz
Wenig Anja, Lehrer Handel;CN=anja.wenig,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Anja;anja.wenig;user;3aa037ac-0d84-4741-9900-d38ec9a80909;anja.wenig;Wenig;anja.wenig@mail.xyz
Oliver Wenig, Oberstufe - Matur;CN=oli.wen,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Oliver;oli.wen;user;4e3e61d3-ef52-4b11-bfe1-b3f3faaca3fe;oli.wen;Wenig;oliver.wenig@mail.xyz
Wenig Waldtraut, Handelsmatur;CN=waldtraut.wenig,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Waldtraut;waldtraut.wenig;user;c0c304db-2a20-4ac1-99cd-39aeaa3643a2;waldtraut.wenig;Wenig;waldtraut.wenig@mail.xyz
Matteo Wenzel, Sekundar extern;CN=matteo.wenzel,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Matteo;matteo.wenzel;user;4b8623e4-ba98-41e1-9ec2-560bc0380b96;matteo.wenzel;Wenzel;matteo.wenzel@mail.xyz
Janik Wessel, Oberstufe - Matur;CN=jan.wes,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Janik;jan.wes;user;43570275-c5ff-465e-9010-0ff820385784;jan.wes;Wessel;j.wessel@mail.xyz
Johann Westphal, Sekundar extern;CN=johann.westphal,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Johann;johann.westphal;user;958f08c6-a561-4239-8bea-6f3fb803774a;johann.westphal;Westphal;johann.westphal@mail.xyz
Jette Wetzel, deaktiviert;CN=jette.wetzel,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jette;jette.wetzel;user;fc752201-375c-422a-9680-76a30b8e3e25;jette.wetzel;Wetzel;keineMailAddy
Dustin White, Sekundar extern;CN=dustin.white,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Dustin;dustin.white;user;f4805a1f-a232-459f-8550-2b7091a341ae;dustin.white;White;d.white@mail.xyz
Kristina Wichmann, Sekundar extern;CN=kristina.wichmann,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Kristina;kristina.wichmann;user;8708f12d-a9fb-4884-8d1f-973c03593c0b;kristina.wichmann;Wichmann;kristina.wichmann@mail.xyz
Janina Widmann, deaktiviert;CN=janina.widmann,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Janina;janina.widmann;user;168a7d2d-896e-4bf2-a019-d239d0c6a89f;janina.widmann;Widmann;janina.widmann@mail.xyz
Baerbel Wieczorek, Oberstufe - Matur;CN=bae.wie,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Baerbel;bae.wie;user;b5d1bc8c-4029-4d78-9227-3fb34e386964;bae.wie;Wieczorek;b.wieczorek@mail.xyz
Wiegand Carolin, Oberstufe extern;CN=carolin.wiegand,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Carolin;carolin.wiegand;user;82261bc9-2851-4636-a6fa-0b22e125b2e0;carolin.wiegand;Wiegand;c.wiegand@mail.xyz
Wiegand Larissa, Oberstufe extern;CN=larissa.wiegand,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Larissa;larissa.wiegand;user;b73f9fc6-0a18-4b8a-8710-105a2db7b089;larissa.wiegand;Wiegand;l.wiegand@mail.xyz
Wienand Benjamin, Oberstufe extern;CN=benjamin.wienand,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Benjamin;benjamin.wienand;user;228811b3-8932-4208-a2a8-9eba87551911;benjamin.wienand;Wienand;benjamin.wienand@mail.xyz
Chantall Wienecke, deaktiviert;CN=chantall.wienecke,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Chantall;chantall.wienecke;user;fb90f56d-8ca9-4d05-9829-cb9e7a647777;chantall.wienecke;Wienecke;chantall.wienecke@mail.xyz
Wienecke Eric, Oberstufe extern;CN=eric.wienecke,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Eric;eric.wienecke;user;cbfb432a-ab8e-4a54-b4c7-91a6a38a8ea1;eric.wienecke;Wienecke;keineMailAddy
Fritz Wienecke, Oberstufe - Matur;CN=fri.wie,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Fritz;fri.wie;user;f8430172-911a-43f1-8b7b-1fc29e0dbbc3;fri.wie;Wienecke;f.wienecke@mail.xyz
Konstantin Wienecke, deaktiviert;CN=konstantin.wienecke,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Konstantin;konstantin.wienecke;user;17a72975-befd-47bc-89e8-37f34a33c1cf;konstantin.wienecke;Wienecke;keineMailAddy
Nils Wiener, Oberstufe - Matur;CN=nil.wie,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Nils;nil.wie;user;7e068688-2d8e-4ce6-9080-a68f226cfa0f;nil.wie;Wiener;n.wiener@mail.xyz
Yannis Wiener, Oberstufe - Matur;CN=yan.wie,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Yannis;yan.wie;user;a7b5fede-0018-4bf6-9622-051388710d4e;yan.wie;Wiener;y.wiener@mail.xyz
Bernt Wieser, Oberstufe - Matur;CN=ber.wie,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Bernt;ber.wie;user;f5ec0c01-b584-45e0-a6b9-9f62d2b66d85;ber.wie;Wieser;b.wieser@mail.xyz
Klara Wieser, Sekundar extern;CN=klara.wieser,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Klara;klara.wieser;user;ef02d8e0-67a2-401f-b833-29e17e022013;klara.wieser;Wieser;k.wieser@mail.xyz
Wieser Lisa, Oberstufe extern;CN=lisa.wieser,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lisa;lisa.wieser;user;6aad4f22-a4c1-476e-bb2e-f67625ac7153;lisa.wieser;Wieser;lisa.wieser@mail.xyz
Lynn Wiesmann, Oberstufe - Matur;CN=lyn.wie,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lynn;lyn.wie;user;913fa235-fba6-4a9a-a759-451be0c947f0;lyn.wie;Wiesmann;l.wiesmann@mail.xyz
Justus Wiesner, Sekundar extern;CN=justus.wiesner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Justus;justus.wiesner;user;e39c2ad5-0463-499c-b2b3-e832a9df604f;justus.wiesner;Wiesner;keineMailAddy
Marcel Wiesner, Sekundar extern;CN=marcel.wiesner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Marcel;marcel.wiesner;user;92bece46-578f-4f7d-a29d-93113ea33246;marcel.wiesner;Wiesner;m.wiesner@mail.xyz
Wiesner Martha, Oberstufe extern;CN=martha.wiesner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Martha;martha.wiesner;user;2389f22f-745e-4fe2-9bca-202659bf79aa;martha.wiesner;Wiesner;martha.wiesner@mail.xyz
Wiesner Rebekka, Oberstufe extern;CN=rebekka.wiesner,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Rebekka;rebekka.wiesner;user;bd59ff55-d2b6-4f68-b083-9f86191df9da;rebekka.wiesner;Wiesner;rebekka.wiesner@mail.xyz
Vanessa Wiesner, Oberstufe - Matur;CN=van.wie,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Vanessa;van.wie;user;47521b40-ac76-4fee-8388-ffb88b9d21e8;van.wie;Wiesner;keineMailAddy
Mads Wild, Sekundar extern;CN=mads.wild,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Mads;mads.wild;user;7a875119-7c9f-4999-89f5-572ff331df2d;mads.wild;Wild;mads.wild@mail.xyz
Wilde Thore, Oberstufe extern;CN=thore.wilde,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Thore;thore.wilde;user;950a0686-3d61-45f4-99a9-9fb1dabbc40b;thore.wilde;Wilde;t.wilde@mail.xyz
Wilhelm Erika, Handelsmatur;CN=erika.wilhelm,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Erika;erika.wilhelm;user;79e12118-f2d0-4d4c-b721-ff48a91bcf49;erika.wilhelm;Wilhelm;erika.wilhelm@mail.xyz
Wilhelmi Jeremy, Oberstufe extern;CN=jeremy.wilhelmi,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jeremy;jeremy.wilhelmi;user;156e5ee7-d2ce-4fe0-91c1-da1aee0d15e9;jeremy.wilhelmi;Wilhelmi;j.wilhelmi@mail.xyz
Rebekka Wilhelmi, Oberstufe - Matur;CN=reb.wil,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Rebekka;reb.wil;user;704ab4ee-4036-4d27-a7fa-2b38dc72df9f;reb.wil;Wilhelmi;r.wilhelmi@mail.xyz
Wilhelms Lion, Oberstufe extern;CN=lion.wilhelms,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lion;lion.wilhelms;user;764b86bc-f4b6-4a92-a806-10c8494fad17;lion.wilhelms;Wilhelms;lion.wilhelms@mail.xyz
Charlotte Wilk, Sekundar extern;CN=charlotte.wilk,OU=ab-2012,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Charlotte;charlotte.wilk;user;b3072829-828e-4118-b1b1-bc8c10ebd559;charlotte.wilk;Wilk;c.wilk@mail.xyz
